0	3	0
1	3	0.0428484658204145
2	3	0.342581546526421
3	3	0.48444281966719
4	3	0.759350839398303
5	3	0.834410154618945
6	3	0.906717542453342
7	3	0.939244146730604
8	3	0.972341249018017
9	3	0.978099681177381
10	3	0.983945777628756
11	3	0.985407285995707
12	3	0.993523375564791
13	3	0.993745381605295
14	3	0.994358637173321
15	3	0.994464391562598
16	3	0.999551510560525
17	3	0.999560874670672
18	3	0.999658989815687
19	3	0.999667744532154
20	3	0.999876595845972
21	3	0.999876885901894
22	3	0.999926695962337
23	3	0.999926695962337
24	3	0.999936707035313
25	3	0.999939345162987
26	3	0.999971996067553
27	3	0.999973950215739
28	3	0.999978034203125
29	3	0.999978034203125
30	3	0.999983984493188
31	3	0.999983984493188
32	3	0.999990950255224
33	3	0.999990950255224
34	3	0.999990950255224
35	3	0.999990950255224
36	3	0.999990950255224
37	3	0.999990950255224
38	3	0.999990950255224
39	3	0.999990950255224
40	3	0.999990950255224
41	3	0.999990950255224
42	3	1
0	4	0
1	4	0.0548918813768198
2	4	0.3800045144648
3	4	0.531698329911879
4	4	0.809612221602684
5	4	0.861065889481918
6	4	0.918758385145981
7	4	0.946465004684268
8	4	0.986893616688063
9	4	0.990747631629546
10	4	0.994869821441171
11	4	0.996164375714801
12	4	0.9981679912019
13	4	0.998364558523389
14	4	0.998527652926857
15	4	0.998679888442332
16	4	0.998806238983544
17	4	0.998877963989994
18	4	0.998986908647881
19	4	0.998987992153479
20	4	0.999360707865357
21	4	0.999360761487394
22	4	0.999551009068848
23	4	0.999839681175286
24	4	0.999845135302442
25	4	0.999845773660021
26	4	0.999849402935645
27	4	0.999967823373437
28	4	0.999971040695636
29	4	0.999971040695636
30	4	0.999986054865898
31	4	0.999986054865898
32	4	1
33	4	1
34	4	1
35	4	1
36	4	1
37	4	1
38	4	1
39	4	1
40	4	1
41	4	1
42	4	1
0	5	0
1	5	0.0677710542176256
2	5	0.425506356885968
3	5	0.580818455662081
4	5	0.837660084516335
5	5	0.885125007026952
6	5	0.935767524766144
7	5	0.957728865377465
8	5	0.983862367367694
9	5	0.987292089822306
10	5	0.994682248577918
11	5	0.995471739822072
12	5	0.998611543989774
13	5	0.998869529207027
14	5	0.998982293889513
15	5	0.999122074659161
16	5	0.999284165530423
17	5	0.999286951820504
18	5	0.999303279593415
19	5	0.999304442902492
20	5	0.99948326281765
21	5	0.99948326281765
22	5	0.999484754867511
23	5	0.999803098399784
24	5	0.999806105106322
25	5	0.999806105106322
26	5	0.999808186817302
27	5	0.999936570925796
28	5	0.999936570925796
29	5	1
30	5	1
31	5	1
32	5	1
33	5	1
34	5	1
35	5	1
36	5	1
37	5	1
38	5	1
39	5	1
40	5	1
41	5	1
42	5	1
0	6	0
1	6	0.0672759029237744
2	6	0.434309799699307
3	6	0.587037424087364
4	6	0.836421004934701
5	6	0.881571889954348
6	6	0.930618170958655
7	6	0.950723305472933
8	6	0.987599968808732
9	6	0.99007514235501
10	6	0.996361475445542
11	6	0.99681759368037
12	6	0.998752475813962
13	6	0.999129472432432
14	6	0.999298173813779
15	6	0.999439126542904
16	6	0.999485461164579
17	6	0.999552669593749
18	6	0.999622250840498
19	6	0.999624062793119
20	6	0.999739238395335
21	6	0.99973933753813
22	6	0.99973933753813
23	6	0.999739359255124
24	6	0.999739404577545
25	6	0.999739404577545
26	6	0.999784625023038
27	6	0.999951788274724
28	6	0.999979839076418
29	6	0.999979839076418
30	6	0.999979839076418
31	6	0.999979839076418
32	6	0.999979839076418
33	6	0.999979839076418
34	6	1
35	6	1
36	6	1
37	6	1
38	6	1
39	6	1
40	6	1
41	6	1
42	6	1
0	7	0
1	7	0.0670626714328422
2	7	0.434428473702933
3	7	0.592103060513398
4	7	0.842841503446887
5	7	0.888377927406629
6	7	0.933280545699234
7	7	0.955108982278846
8	7	0.983934511787322
9	7	0.987184453269878
10	7	0.992264429645431
11	7	0.994506973737037
12	7	0.997861876899225
13	7	0.998120663610559
14	7	0.998504705543787
15	7	0.998920415992987
16	7	0.99904342455969
17	7	0.999072505227193
18	7	0.999076163266599
19	7	0.999078023049631
20	7	0.999484565094763
21	7	0.999491103700368
22	7	0.999497789597061
23	7	0.999848844852309
24	7	0.999848844852309
25	7	0.999848844852309
26	7	0.999897999057665
27	7	0.999986270233339
28	7	1
29	7	1
30	7	1
31	7	1
32	7	1
33	7	1
34	7	1
35	7	1
36	7	1
37	7	1
38	7	1
39	7	1
40	7	1
41	7	1
42	7	1
0	8	0
1	8	0.0695912409785862
2	8	0.437379912643439
3	8	0.594083247500197
4	8	0.844092129927648
5	8	0.888232963641566
6	8	0.932237294345306
7	8	0.951376987118241
8	8	0.97717696309146
9	8	0.988392586007819
10	8	0.995508555230135
11	8	0.996032360967714
12	8	0.998324598494534
13	8	0.998605720124193
14	8	0.998748531210257
15	8	0.998908648467342
16	8	0.999487659483471
17	8	0.999529677365903
18	8	0.999547219913894
19	8	0.999550588285717
20	8	0.999656301319539
21	8	0.999880150310164
22	8	0.999880212218418
23	8	0.999880212218418
24	8	0.999880212218418
25	8	0.999881408173326
26	8	0.999903869613503
27	8	0.99998602749466
28	8	1
29	8	1
30	8	1
31	8	1
32	8	1
33	8	1
34	8	1
35	8	1
36	8	1
37	8	1
38	8	1
39	8	1
40	8	1
41	8	1
42	8	1
0	9	0
1	9	0.068603561303326
2	9	0.431214008360627
3	9	0.582922470318414
4	9	0.829191674019627
5	9	0.873918593787793
6	9	0.918311682372303
7	9	0.938539776878345
8	9	0.963477304395693
9	9	0.982740942261579
10	9	0.988721400721902
11	9	0.989589418693178
12	9	0.991334363640314
13	9	0.991804312699517
14	9	0.991932864636497
15	9	0.992100635966569
16	9	0.992295664075327
17	9	0.992369376947962
18	9	0.992442809082492
19	9	0.999018296153731
20	9	0.999192764160198
21	9	0.999912230635729
22	9	0.999912230635729
23	9	0.999912230635729
24	9	0.999916617984721
25	9	0.999920348723659
26	9	0.999920348723659
27	9	0.999923622447078
28	9	0.999937411258195
29	9	1
30	9	1
31	9	1
32	9	1
33	9	1
34	9	1
35	9	1
36	9	1
37	9	1
38	9	1
39	9	1
40	9	1
41	9	1
42	9	1
0	10	0
1	10	0.0695087930291806
2	10	0.43893888391484
3	10	0.593899276397216
4	10	0.840113309667437
5	10	0.885666973539641
6	10	0.932402106232973
7	10	0.952081560885276
8	10	0.980283086139013
9	10	0.985478700577518
10	10	0.994243724692428
11	10	0.99466618278658
12	10	0.996722733969863
13	10	0.996987271292802
14	10	0.998092229548534
15	10	0.998326664646861
16	10	0.998646696745468
17	10	0.998696353331552
18	10	0.998837530686631
19	10	0.998874356985909
20	10	0.999983199217636
21	10	0.999988926436477
22	10	0.999995671200603
23	10	0.999999975548819
24	10	0.999999975548819
25	10	0.999999975548819
26	10	1
27	10	1
28	10	1
29	10	1
30	10	1
31	10	1
32	10	1
33	10	1
34	10	1
35	10	1
36	10	1
37	10	1
38	10	1
39	10	1
40	10	1
41	10	1
42	10	1
